flavor_id,strain_id,name,type,rating,strain_flavor_id,name
8,3731,blackberry-cream,indica,4.8,557,sweet
13,3731,blackberry-cream,indica,4.8,558,vanilla
42,3732,blackberry-diesel,sativa,4.1,559,diesel
31,3732,blackberry-diesel,sativa,4.1,560,spicy/herbal
9,3732,blackberry-diesel,sativa,4.1,561,pungent
31,3733,blackberry-dream,hybrid,4.2,562,spicy/herbal
8,3733,blackberry-dream,hybrid,4.2,563,sweet
4,3733,blackberry-dream,hybrid,4.2,564,grapefruit
28,3734,blackberry-hashplant,indica,3.7,565,berry
8,3734,blackberry-hashplant,indica,3.7,566,sweet
33,3734,blackberry-hashplant,indica,3.7,567,earthy
28,3735,blackberry-haze,sativa,4.5,568,berry
8,3735,blackberry-haze,sativa,4.5,569,sweet
31,3735,blackberry-haze,sativa,4.5,570,spicy/herbal
28,3736,blackberry-kush,indica,4.3,571,berry
8,3736,blackberry-kush,indica,4.3,572,sweet
33,3736,blackberry-kush,indica,4.3,573,earthy
28,3737,blackberry-lime-haze,sativa,4.7,574,berry
8,3737,blackberry-lime-haze,sativa,4.7,575,sweet
12,3737,blackberry-lime-haze,sativa,4.7,576,lime
8,3738,blackberry-pie,hybrid,4.7,577,sweet
6,3738,blackberry-pie,hybrid,4.7,578,blueberry
28,3738,blackberry-pie,hybrid,4.7,579,berry
28,3739,blackberry-rhino,indica,4.3,580,berry
8,3739,blackberry-rhino,indica,4.3,581,sweet
31,3739,blackberry-rhino,indica,4.3,582,spicy/herbal
28,3740,blackberry-trainwreck,hybrid,4.3,583,berry
8,3740,blackberry-trainwreck,hybrid,4.3,584,sweet
9,3740,blackberry-trainwreck,hybrid,4.3,585,pungent
28,3741,blackberry-x-blueberry,indica,4.3,586,berry
33,3741,blackberry-x-blueberry,indica,4.3,587,earthy
6,3741,blackberry-x-blueberry,indica,4.3,588,blueberry
33,3742,blackwater,indica,4.6,589,earthy
28,3742,blackwater,indica,4.6,590,berry
17,3742,blackwater,indica,4.6,591,grape
6,3743,blaze,sativa,4.3,592,blueberry
8,3743,blaze,sativa,4.3,593,sweet
28,3743,blaze,sativa,4.3,594,berry
33,3744,blissful-wizard,hybrid,4.8,595,earthy
13,3744,blissful-wizard,hybrid,4.8,596,vanilla
9,3744,blissful-wizard,hybrid,4.8,597,pungent
9,3745,blockhead,hybrid,4.2,598,pungent
45,3745,blockhead,hybrid,4.2,599,woody
39,3745,blockhead,hybrid,4.2,600,flowery
31,3746,blowfish,hybrid,4.2,601,spicy/herbal
22,3746,blowfish,hybrid,4.2,602,pepper
35,3746,blowfish,hybrid,4.2,603,sage
6,3747,blucifer,sativa,4.3,604,blueberry
31,3747,blucifer,sativa,4.3,605,spicy/herbal
28,3747,blucifer,sativa,4.3,606,berry
6,3748,blue-afghani,indica,4.4,607,blueberry
45,3748,blue-afghani,indica,4.4,608,woody
9,3748,blue-afghani,indica,4.4,609,pungent
6,3749,blue-alien,indica,4.5,610,blueberry
28,3749,blue-alien,indica,4.5,611,berry
3,3749,blue-alien,indica,4.5,612,citrus
28,3750,blue-bastard,indica,3.8,613,berry
36,3750,blue-bastard,indica,3.8,614,pine
8,3751,blue-bayou,sativa,2.8,615,sweet
8,3752,blue-blood,indica,4.2,616,sweet
6,3752,blue-blood,indica,4.2,617,blueberry
33,3752,blue-blood,indica,4.2,618,earthy
6,3753,blue-buddha,indica,4.9,619,blueberry
3,3753,blue-buddha,indica,4.9,620,citrus
10,3753,blue-buddha,indica,4.9,621,cheese
10,3754,blue-cheese,indica,4.3,622,cheese
10,3754,blue-cheese,indica,4.3,623,cheese
6,3754,blue-cheese,indica,4.3,624,blueberry
6,3755,blue-cinex,hybrid,4.7,625,blueberry
33,3755,blue-cinex,hybrid,4.7,626,earthy
28,3756,blue-cookies,hybrid,4.7,627,berry
6,3756,blue-cookies,hybrid,4.7,628,blueberry
8,3756,blue-cookies,hybrid,4.7,629,sweet
6,3757,blue-crack,hybrid,4.2,630,blueberry
8,3757,blue-crack,hybrid,4.2,631,sweet
28,3757,blue-crack,hybrid,4.2,632,berry
8,3758,blue-diamond,indica,4.4,633,sweet
24,3758,blue-diamond,indica,4.4,634,tree
27,3758,blue-diamond,indica,4.4,635,fruit
26,3758,blue-diamond,indica,4.4,636,pineapple
6,3759,blue-diesel,hybrid,4.4,637,blueberry
42,3759,blue-diesel,hybrid,4.4,638,diesel
28,3759,blue-diesel,hybrid,4.4,639,berry
33,3760,blue-dot,sativa,4.7,640,earthy
9,3760,blue-dot,sativa,4.7,641,pungent
28,3760,blue-dot,sativa,4.7,642,berry
6,3761,blue-dragon,hybrid,4.4,643,blueberry
28,3761,blue-dragon,hybrid,4.4,644,berry
8,3761,blue-dragon,hybrid,4.4,645,sweet
6,3762,blue-dream,hybrid,4.4,646,blueberry
28,3762,blue-dream,hybrid,4.4,647,berry
8,3762,blue-dream,hybrid,4.4,648,sweet
28,3763,blue-dynamite,indica,4.3,649,berry
31,3763,blue-dynamite,indica,4.3,650,spicy/herbal
36,3763,blue-dynamite,indica,4.3,651,pine
6,3764,blue-frost,hybrid,4.5,652,blueberry
10,3764,blue-frost,hybrid,4.5,653,cheese
19,3764,blue-frost,hybrid,4.5,654,menthol
28,3765,blue-god,indica,4.7,655,berry
8,3765,blue-god,indica,4.7,656,sweet
6,3765,blue-god,indica,4.7,657,blueberry
28,3766,blue-goo,hybrid,4.1,658,berry
18,3766,blue-goo,hybrid,4.1,659,skunk
36,3766,blue-goo,hybrid,4.1,660,pine
8,3767,blue-hash,hybrid,4.4,661,sweet
6,3767,blue-hash,hybrid,4.4,662,blueberry
33,3767,blue-hash,hybrid,4.4,663,earthy
3,3768,blue-hawaiian,hybrid,4.3,664,citrus
33,3768,blue-hawaiian,hybrid,4.3,665,earthy
8,3768,blue-hawaiian,hybrid,4.3,666,sweet
6,3769,blue-haze,hybrid,4.3,667,blueberry
8,3769,blue-haze,hybrid,4.3,668,sweet
39,3769,blue-haze,hybrid,4.3,669,flowery
45,3770,blue-heron,hybrid,4.7,670,woody
31,3770,blue-heron,hybrid,4.7,671,spicy/herbal
36,3770,blue-heron,hybrid,4.7,672,pine
33,3771,blue-ivy,hybrid,4.4,673,earthy
22,3771,blue-ivy,hybrid,4.4,674,pepper
6,3771,blue-ivy,hybrid,4.4,675,blueberry
8,3772,blue-jay-way,hybrid,4.5,676,sweet
3,3772,blue-jay-way,hybrid,4.5,677,citrus
6,3772,blue-jay-way,hybrid,4.5,678,blueberry
28,3773,blue-knight,indica,4.7,679,berry
6,3773,blue-knight,indica,4.7,680,blueberry
8,3773,blue-knight,indica,4.7,681,sweet
33,3774,blue-kripple,indica,3.4,682,earthy
17,3774,blue-kripple,indica,3.4,683,grape
6,3775,blue-lights,indica,4.5,684,blueberry
33,3775,blue-lights,indica,4.5,685,earthy
28,3775,blue-lights,indica,4.5,686,berry
3,3776,blue-magic,sativa,4.6,687,citrus
47,3776,blue-magic,sativa,4.6,688,lemon
43,3776,blue-magic,sativa,4.6,689,tropical
33,3777,blue-magoo,hybrid,4.5,690,earthy
8,3777,blue-magoo,hybrid,4.5,691,sweet
9,3777,blue-magoo,hybrid,4.5,692,pungent
28,3778,blue-monster,indica,4.7,693,berry
8,3778,blue-monster,indica,4.7,694,sweet
42,3778,blue-monster,indica,4.7,695,diesel
33,3779,blue-moonshine,indica,4.2,696,earthy
28,3779,blue-moonshine,indica,4.2,697,berry
45,3779,blue-moonshine,indica,4.2,698,woody
39,3780,blue-mountain-fire,sativa,4,699,flowery
33,3780,blue-mountain-fire,sativa,4,700,earthy
37,3780,blue-mountain-fire,sativa,4,701,tar
6,3781,blue-mystic,indica,4.2,702,blueberry
33,3781,blue-mystic,indica,4.2,703,earthy
8,3781,blue-mystic,indica,4.2,704,sweet
28,3782,blue-nightmare,hybrid,4.7,705,berry
33,3782,blue-nightmare,hybrid,4.7,706,earthy
6,3782,blue-nightmare,hybrid,4.7,707,blueberry
6,3783,blue-og,hybrid,4.3,708,blueberry
28,3783,blue-og,hybrid,4.3,709,berry
33,3783,blue-og,hybrid,4.3,710,earthy
28,3784,blue-ox,indica,4.5,711,berry
39,3784,blue-ox,indica,4.5,712,flowery
6,3784,blue-ox,indica,4.5,713,blueberry
8,3785,blue-persuasion,hybrid,4.1,714,sweet
6,3785,blue-persuasion,hybrid,4.1,715,blueberry
28,3785,blue-persuasion,hybrid,4.1,716,berry
28,3786,blue-power,indica,4.7,717,berry
33,3786,blue-power,indica,4.7,718,earthy
8,3786,blue-power,indica,4.7,719,sweet
6,3787,blue-rhino,hybrid,4.3,720,blueberry
8,3787,blue-rhino,hybrid,4.3,721,sweet
28,3787,blue-rhino,hybrid,4.3,722,berry
8,3788,blue-satellite,sativa,3.9,723,sweet
6,3788,blue-satellite,sativa,3.9,724,blueberry
3,3788,blue-satellite,sativa,3.9,725,citrus
33,3789,blue-sky,hybrid,4.6,726,earthy
8,3789,blue-sky,hybrid,4.6,727,sweet
36,3789,blue-sky,hybrid,4.6,728,pine
6,3790,blue-steel,indica,4.3,729,blueberry
9,3790,blue-steel,indica,4.3,730,pungent
33,3790,blue-steel,indica,4.3,731,earthy
33,3791,blue-thai,hybrid,3.7,732,earthy
9,3791,blue-thai,hybrid,3.7,733,pungent
45,3791,blue-thai,hybrid,3.7,734,woody
6,3792,blue-train,hybrid,4.4,735,blueberry
28,3792,blue-train,hybrid,4.4,736,berry
8,3792,blue-train,hybrid,4.4,737,sweet
8,3793,blue-velvet,hybrid,4.3,738,sweet
33,3793,blue-velvet,hybrid,4.3,739,earthy
42,3793,blue-velvet,hybrid,4.3,740,diesel
36,3794,blue-venom,hybrid,4.7,741,pine
6,3794,blue-venom,hybrid,4.7,742,blueberry
28,3794,blue-venom,hybrid,4.7,743,berry
8,3795,blue-widow,hybrid,4.2,744,sweet
28,3795,blue-widow,hybrid,4.2,745,berry
33,3795,blue-widow,hybrid,4.2,746,earthy
6,3796,blue-wonder,hybrid,5,747,blueberry
6,3797,blue-wreck,hybrid,4.7,748,blueberry
33,3797,blue-wreck,hybrid,4.7,749,earthy
1,3797,blue-wreck,hybrid,4.7,750,honey
9,3798,blue-zombie,indica,4.7,751,pungent
33,3798,blue-zombie,indica,4.7,752,earthy
22,3798,blue-zombie,indica,4.7,753,pepper
6,3799,blueberry,indica,4.3,754,blueberry
28,3799,blueberry,indica,4.3,755,berry
8,3799,blueberry,indica,4.3,756,sweet
6,3800,blueberry-blast,sativa,4.4,757,blueberry
28,3800,blueberry-blast,sativa,4.4,758,berry
8,3800,blueberry-blast,sativa,4.4,759,sweet
6,3801,blueberry-cheesecake,hybrid,4.3,760,blueberry
8,3801,blueberry-cheesecake,hybrid,4.3,761,sweet
10,3801,blueberry-cheesecake,hybrid,4.3,762,cheese
6,3802,blueberry-diesel,hybrid,4.2,763,blueberry
42,3802,blueberry-diesel,hybrid,4.2,764,diesel
8,3802,blueberry-diesel,hybrid,4.2,765,sweet
8,3803,blueberry-dream,sativa,4.6,766,sweet
39,3803,blueberry-dream,sativa,4.6,767,flowery
36,3803,blueberry-dream,sativa,4.6,768,pine
6,3804,blueberry-essence,hybrid,4.5,769,blueberry
8,3804,blueberry-essence,hybrid,4.5,770,sweet
23,3804,blueberry-essence,hybrid,4.5,771,mango
6,3805,blueberry-haze,hybrid,4.2,772,blueberry
28,3805,blueberry-haze,hybrid,4.2,773,berry
8,3805,blueberry-haze,hybrid,4.2,774,sweet
6,3805,blueberry-haze,hybrid,4.2,775,blueberry
28,3805,blueberry-haze,hybrid,4.2,776,berry
8,3805,blueberry-haze,hybrid,4.2,777,sweet
6,3807,blueberry-headband,hybrid,4.3,778,blueberry
28,3807,blueberry-headband,hybrid,4.3,779,berry
33,3807,blueberry-headband,hybrid,4.3,780,earthy
6,3808,blueberry-jack,hybrid,4.3,781,blueberry
36,3808,blueberry-jack,hybrid,4.3,782,pine
28,3808,blueberry-jack,hybrid,4.3,783,berry
6,3809,blueberry-kush,indica,4.3,784,blueberry
28,3809,blueberry-kush,indica,4.3,785,berry
8,3809,blueberry-kush,indica,4.3,786,sweet
6,3810,blueberry-og,hybrid,4.6,787,blueberry
28,3810,blueberry-og,hybrid,4.6,788,berry
39,3810,blueberry-og,hybrid,4.6,789,flowery
6,3811,blueberry-pie,hybrid,4.4,790,blueberry
33,3811,blueberry-pie,hybrid,4.4,791,earthy
28,3811,blueberry-pie,hybrid,4.4,792,berry
6,3812,blueberry-skunk,indica,4.3,793,blueberry
18,3812,blueberry-skunk,indica,4.3,794,skunk
28,3812,blueberry-skunk,indica,4.3,795,berry
43,3813,blueberry-space-cake,indica,5,796,tropical
28,3813,blueberry-space-cake,indica,5,797,berry
6,3813,blueberry-space-cake,indica,5,798,blueberry
6,3814,blueberry-trainwreck,hybrid,4.4,799,blueberry
28,3814,blueberry-trainwreck,hybrid,4.4,800,berry
8,3814,blueberry-trainwreck,hybrid,4.4,801,sweet
8,3815,blueberry-waltz,indica,4.8,802,sweet
6,3815,blueberry-waltz,indica,4.8,803,blueberry
43,3815,blueberry-waltz,indica,4.8,804,tropical
6,3816,blueberry-yum-yum,hybrid,4.6,805,blueberry
8,3816,blueberry-yum-yum,hybrid,4.6,806,sweet
28,3816,blueberry-yum-yum,hybrid,4.6,807,berry
8,3817,blues,hybrid,4,808,sweet
33,3817,blues,hybrid,4,809,earthy
28,3817,blues,hybrid,4,810,berry
6,3818,bluniverse,hybrid,4.7,811,blueberry
28,3818,bluniverse,hybrid,4.7,812,berry
13,3818,bluniverse,hybrid,4.7,813,vanilla
35,3819,bob-saget,sativa,4.8,814,sage
16,3819,bob-saget,sativa,4.8,815,chemical
42,3819,bob-saget,sativa,4.8,816,diesel
28,3820,boysenberry,hybrid,3.6,817,berry
8,3820,boysenberry,hybrid,3.6,818,sweet
33,3820,boysenberry,hybrid,3.6,819,earthy
8,3821,brain-candy,hybrid,5,820,sweet
33,3822,brains-damage,indica,4.4,821,earthy
45,3822,brains-damage,indica,4.4,822,woody
8,3822,brains-damage,indica,4.4,823,sweet
8,3823,brainstorm-haze,sativa,3.9,824,sweet
2,3823,brainstorm-haze,sativa,3.9,825,minty
33,3823,brainstorm-haze,sativa,3.9,826,earthy
3,3824,brainwreck,hybrid,4.7,827,citrus
33,3824,brainwreck,hybrid,4.7,828,earthy
8,3824,brainwreck,hybrid,4.7,829,sweet
33,3825,brand-x,indica,5,830,earthy
36,3825,brand-x,indica,5,831,pine
37,3825,brand-x,indica,5,832,tar
17,3826,brandywine,indica,4.5,833,grape
14,3826,brandywine,indica,4.5,834,rose
1,3826,brandywine,indica,4.5,835,honey
31,3827,brazil-amazonia,sativa,4.5,836,spicy/herbal
28,3827,brazil-amazonia,sativa,4.5,837,berry
33,3827,brazil-amazonia,sativa,4.5,838,earthy
28,3828,brian-berry-cough,hybrid,4.5,839,berry
43,3828,brian-berry-cough,hybrid,4.5,840,tropical
8,3828,brian-berry-cough,hybrid,4.5,841,sweet
33,3832,bruce-banner,hybrid,4.6,842,earthy
42,3832,bruce-banner,hybrid,4.6,843,diesel
9,3832,bruce-banner,hybrid,4.6,844,pungent
3,3835,bubba-fresh,hybrid,5,845,citrus
33,3835,bubba-fresh,hybrid,5,846,earthy
36,3835,bubba-fresh,hybrid,5,847,pine
33,3837,bubba-kush,indica,4.3,848,earthy
8,3837,bubba-kush,indica,4.3,849,sweet
45,3837,bubba-kush,indica,4.3,850,woody
33,3838,bubba-og,indica,4.3,851,earthy
8,3838,bubba-og,indica,4.3,852,sweet
9,3838,bubba-og,indica,4.3,853,pungent
10,3839,bubble-cheese,indica,3.8,854,cheese
10,3839,bubble-cheese,indica,3.8,855,cheese
9,3839,bubble-cheese,indica,3.8,856,pungent
8,3840,bubble-gum,hybrid,4.1,857,sweet
39,3840,bubble-gum,hybrid,4.1,858,flowery
28,3840,bubble-gum,hybrid,4.1,859,berry
8,3841,bubbleberry,hybrid,4.4,860,sweet
28,3841,bubbleberry,hybrid,4.4,861,berry
6,3841,bubbleberry,hybrid,4.4,862,blueberry
8,3842,bubblegum-kush,indica,4.3,863,sweet
33,3842,bubblegum-kush,indica,4.3,864,earthy
39,3842,bubblegum-kush,indica,4.3,865,flowery
22,3843,bubblegun,hybrid,3.8,866,pepper
15,3843,bubblegun,hybrid,3.8,867,mint
6,3843,bubblegun,hybrid,3.8,868,blueberry
8,3844,bubblicious,hybrid,4.3,869,sweet
6,3844,bubblicious,hybrid,4.3,870,blueberry
28,3844,bubblicious,hybrid,4.3,871,berry
43,3845,buckeye-purple,indica,4.3,872,tropical
42,3845,buckeye-purple,indica,4.3,873,diesel
17,3845,buckeye-purple,indica,4.3,874,grape
8,3846,buddha-haze,sativa,4.6,875,sweet
33,3846,buddha-haze,sativa,4.6,876,earthy
38,3846,buddha-haze,sativa,4.6,877,nutty
33,3847,buddha-tahoe,indica,4.5,878,earthy
9,3847,buddha-tahoe,indica,4.5,879,pungent
8,3847,buddha-tahoe,indica,4.5,880,sweet
33,3848,buffalo-bill,sativa,4.2,881,earthy
45,3848,buffalo-bill,sativa,4.2,882,woody
36,3848,buffalo-bill,sativa,4.2,883,pine
28,3849,bugatti-og,hybrid,4.6,884,berry
33,3849,bugatti-og,hybrid,4.6,885,earthy
36,3849,bugatti-og,hybrid,4.6,886,pine
28,3850,burkle,indica,4.9,887,berry
39,3850,burkle,indica,4.9,888,flowery
9,3850,burkle,indica,4.9,889,pungent
33,3851,burmese-kush,hybrid,4.2,890,earthy
36,3851,burmese-kush,hybrid,4.2,891,pine
9,3851,burmese-kush,hybrid,4.2,892,pungent
41,3852,butter-og,indica,4.3,893,butter
8,3852,butter-og,indica,4.3,894,sweet
9,3852,butter-og,indica,4.3,895,pungent
36,3853,butterscotch,indica,4.3,896,pine
3,3853,butterscotch,indica,4.3,897,citrus
38,3853,butterscotch,indica,4.3,898,nutty
33,3854,c13-haze,sativa,4.4,899,earthy
9,3854,c13-haze,sativa,4.4,900,pungent
47,3854,c13-haze,sativa,4.4,901,lemon
8,3855,c3po,hybrid,4.3,902,sweet
36,3855,c3po,hybrid,4.3,903,pine
47,3855,c3po,hybrid,4.3,904,lemon
33,3856,c4,hybrid,4.5,905,earthy
39,3856,c4,hybrid,4.5,906,flowery
12,3856,c4,hybrid,4.5,907,lime
8,3857,cbd-critical-cure,indica,4.6,908,sweet
33,3857,cbd-critical-cure,indica,4.6,909,earthy
28,3857,cbd-critical-cure,indica,4.6,910,berry
33,3858,cbd-critical-mass,indica,4.6,911,earthy
9,3858,cbd-critical-mass,indica,4.6,912,pungent
19,3858,cbd-critical-mass,indica,4.6,913,menthol
33,3859,cbd-kush,hybrid,4.5,914,earthy
45,3859,cbd-kush,hybrid,4.5,915,woody
31,3859,cbd-kush,hybrid,4.5,916,spicy/herbal
3,3860,cbd-lilly,sativa,4.5,917,citrus
23,3861,cbd-mango-haze,sativa,4.4,918,mango
43,3861,cbd-mango-haze,sativa,4.4,919,tropical
39,3861,cbd-mango-haze,sativa,4.4,920,flowery
8,3862,cbd-ox,indica,5,921,sweet
28,3862,cbd-ox,indica,5,922,berry
39,3862,cbd-ox,indica,5,923,flowery
9,3864,cbd-shark,indica,4.5,924,pungent
38,3864,cbd-shark,indica,4.5,925,nutty
33,3864,cbd-shark,indica,4.5,926,earthy
18,3865,chr-super-og,indica,4.3,927,skunk
42,3865,chr-super-og,indica,4.3,928,diesel
8,3865,chr-super-og,indica,4.3,929,sweet
19,3866,cabbage-patch,hybrid,4.4,930,menthol
4,3866,cabbage-patch,hybrid,4.4,931,grapefruit
38,3866,cabbage-patch,hybrid,4.4,932,nutty
3,3867,cactus,indica,4.6,933,citrus
33,3867,cactus,indica,4.6,934,earthy
9,3867,cactus,indica,4.6,935,pungent
3,3868,cactus-cooler,hybrid,4.5,936,citrus
33,3868,cactus-cooler,hybrid,4.5,937,earthy
8,3868,cactus-cooler,hybrid,4.5,938,sweet
28,3869,cadillac-purple,indica,4.2,939,berry
33,3869,cadillac-purple,indica,4.2,940,earthy
17,3869,cadillac-purple,indica,4.2,941,grape
33,3870,cali-gold,hybrid,4.5,942,earthy
36,3870,cali-gold,hybrid,4.5,943,pine
18,3870,cali-gold,hybrid,4.5,944,skunk
33,3871,cali-kush,hybrid,4.2,945,earthy
45,3871,cali-kush,hybrid,4.2,946,woody
8,3871,cali-kush,hybrid,4.2,947,sweet
3,3872,california-grapefruit,indica,4.4,948,citrus
4,3872,california-grapefruit,indica,4.4,949,grapefruit
22,3872,california-grapefruit,indica,4.4,950,pepper
3,3873,california-hash-plant,indica,5,951,citrus
3,3874,california-orange,hybrid,4.3,952,citrus
20,3874,california-orange,hybrid,4.3,953,orange
8,3874,california-orange,hybrid,4.3,954,sweet
47,3875,california-sour,hybrid,3.6,955,lemon
42,3875,california-sour,hybrid,3.6,956,diesel
3,3875,california-sour,hybrid,3.6,957,citrus
33,3876,cambodian,sativa,4.2,958,earthy
43,3876,cambodian,sativa,4.2,959,tropical
39,3876,cambodian,sativa,4.2,960,flowery
8,3877,cambodian-haze,sativa,4.6,961,sweet
3,3877,cambodian-haze,sativa,4.6,962,citrus
47,3877,cambodian-haze,sativa,4.6,963,lemon
8,3878,candy-cane,indica,4.4,964,sweet
43,3878,candy-cane,indica,4.4,965,tropical
36,3878,candy-cane,indica,4.4,966,pine
18,3879,candy-jack,sativa,4.3,967,skunk
3,3879,candy-jack,sativa,4.3,968,citrus
9,3879,candy-jack,sativa,4.3,969,pungent
8,3880,candyland,sativa,4.6,970,sweet
33,3880,candyland,sativa,4.6,971,earthy
39,3880,candyland,sativa,4.6,972,flowery
45,3881,canna-tsu,hybrid,4.5,973,woody
33,3881,canna-tsu,hybrid,4.5,974,earthy
4,3881,canna-tsu,hybrid,4.5,975,grapefruit
33,3882,cannasutra,indica,4.8,976,earthy
8,3882,cannasutra,indica,4.8,977,sweet
28,3882,cannasutra,indica,4.8,978,berry
33,3883,cannadential,hybrid,4.1,979,earthy
9,3883,cannadential,hybrid,4.1,980,pungent
42,3883,cannadential,hybrid,4.1,981,diesel
8,3884,cannalope-haze,sativa,4.2,982,sweet
43,3884,cannalope-haze,sativa,4.2,983,tropical
39,3884,cannalope-haze,sativa,4.2,984,flowery
8,3884,cannalope-haze,sativa,4.2,985,sweet
43,3884,cannalope-haze,sativa,4.2,986,tropical
39,3884,cannalope-haze,sativa,4.2,987,flowery
8,3886,cannalope-kush,hybrid,4.5,988,sweet
33,3886,cannalope-kush,hybrid,4.5,989,earthy
45,3886,cannalope-kush,hybrid,4.5,990,woody
9,3887,capers,indica,4.6,991,pungent
18,3887,capers,indica,4.6,992,skunk
33,3887,capers,indica,4.6,993,earthy
13,3888,caramel-candy-kush,hybrid,4.6,994,vanilla
48,3888,caramel-candy-kush,hybrid,4.6,995,coffee
8,3888,caramel-candy-kush,hybrid,4.6,996,sweet
48,3889,caramel-kona-coffee-kush,indica,4.5,997,coffee
13,3889,caramel-kona-coffee-kush,indica,4.5,998,vanilla
45,3889,caramel-kona-coffee-kush,indica,4.5,999,woody
13,3890,caramelicious,hybrid,4.2,1000,vanilla
8,3890,caramelicious,hybrid,4.2,1001,sweet
48,3890,caramelicious,hybrid,4.2,1002,coffee
19,3891,caramella,indica,4.8,1003,menthol
31,3891,caramella,indica,4.8,1004,spicy/herbal
8,3891,caramella,indica,4.8,1005,sweet
8,3892,caramelo,sativa,4.1,1006,sweet
48,3892,caramelo,sativa,4.1,1007,coffee
13,3892,caramelo,sativa,4.1,1008,vanilla
33,3893,carnival,sativa,4.3,1009,earthy
36,3893,carnival,sativa,4.3,1010,pine
8,3894,cascadia-kush,indica,4.6,1011,sweet
33,3894,cascadia-kush,indica,4.6,1012,earthy
39,3894,cascadia-kush,indica,4.6,1013,flowery
33,3895,casey-jones,sativa,4.2,1014,earthy
8,3895,casey-jones,sativa,4.2,1015,sweet
3,3895,casey-jones,sativa,4.2,1016,citrus
33,3896,casper-og,indica,5,1017,earthy
8,3896,casper-og,indica,5,1018,sweet
9,3896,casper-og,indica,5,1019,pungent
33,3897,cat-piss,sativa,3.9,1020,earthy
45,3897,cat-piss,sativa,3.9,1021,woody
10,3897,cat-piss,sativa,3.9,1022,cheese
9,3898,cataract-kush,hybrid,4.4,1023,pungent
3,3898,cataract-kush,hybrid,4.4,1024,citrus
8,3898,cataract-kush,hybrid,4.4,1025,sweet
33,3899,catfish,sativa,4.8,1026,earthy
44,3899,catfish,sativa,4.8,1027,ammonia
16,3899,catfish,sativa,4.8,1028,chemical
33,3900,central-american,sativa,4,1029,earthy
42,3900,central-american,sativa,4,1030,diesel
8,3900,central-american,sativa,4,1031,sweet
22,3901,cerebro-haze,sativa,4.2,1032,pepper
3,3901,cerebro-haze,sativa,4.2,1033,citrus
13,3901,cerebro-haze,sativa,4.2,1034,vanilla
36,3902,charlie-sheen,hybrid,4.6,1035,pine
8,3902,charlie-sheen,hybrid,4.6,1036,sweet
47,3902,charlie-sheen,hybrid,4.6,1037,lemon
33,3903,charlottes-web,sativa,4.5,1038,earthy
39,3903,charlottes-web,sativa,4.5,1039,flowery
8,3903,charlottes-web,sativa,4.5,1040,sweet
10,3904,cheese,hybrid,4.1,1041,cheese
33,3904,cheese,hybrid,4.1,1042,earthy
9,3904,cheese,hybrid,4.1,1043,pungent
10,3905,cheese-candy,hybrid,4.3,1044,cheese
8,3905,cheese-candy,hybrid,4.3,1045,sweet
9,3905,cheese-candy,hybrid,4.3,1046,pungent
44,3906,cheese-quake,hybrid,4.3,1047,ammonia
3,3906,cheese-quake,hybrid,4.3,1048,citrus
14,3906,cheese-quake,hybrid,4.3,1049,rose
10,3907,cheeseburger,hybrid,3.3,1050,cheese
22,3907,cheeseburger,hybrid,3.3,1051,pepper
11,3907,cheeseburger,hybrid,3.3,1052,tea
10,3908,cheesewreck,hybrid,4.3,1053,cheese
45,3908,cheesewreck,hybrid,4.3,1054,woody
9,3908,cheesewreck,hybrid,4.3,1055,pungent
33,3909,chem-jack,hybrid,5,1056,earthy
8,3909,chem-jack,hybrid,5,1057,sweet
39,3909,chem-jack,hybrid,5,1058,flowery
33,3910,chem-scout,indica,4.5,1059,earthy
18,3910,chem-scout,indica,4.5,1060,skunk
11,3910,chem-scout,indica,4.5,1061,tea
42,3911,chem-valley-kush,hybrid,4.3,1062,diesel
33,3911,chem-valley-kush,hybrid,4.3,1063,earthy
36,3911,chem-valley-kush,hybrid,4.3,1064,pine
42,3912,chemdawg,hybrid,4.3,1065,diesel
33,3912,chemdawg,hybrid,4.3,1066,earthy
9,3912,chemdawg,hybrid,4.3,1067,pungent
33,3913,chemmy-jones,hybrid,4.7,1068,earthy
39,3913,chemmy-jones,hybrid,4.7,1069,flowery
36,3913,chemmy-jones,hybrid,4.7,1070,pine
33,3914,chemo,indica,4.4,1071,earthy
45,3914,chemo,indica,4.4,1072,woody
36,3914,chemo,indica,4.4,1073,pine
3,3915,chernobyl,hybrid,4.4,1074,citrus
12,3915,chernobyl,hybrid,4.4,1075,lime
47,3915,chernobyl,hybrid,4.4,1076,lemon
